Precentral_L,Precentral_R,Frontal_Sup_L,Frontal_Sup_R,Frontal_Sup_Orb_L,Frontal_Sup_Orb_R,Frontal_Mid_L,Frontal_Mid_R,Frontal_Mid_Orb_L,Frontal_Mid_Orb_R,Frontal_Inf_Oper_L,Frontal_Inf_Oper_R,Frontal_Inf_Tri_L,Frontal_Inf_Tri_R,Frontal_Inf_Orb_L,Frontal_Inf_Orb_R,Rolandic_Oper_L,Rolandic_Oper_R,Supp_Motor_Area_L,Supp_Motor_Area_R,Olfactory_L,Olfactory_R,Frontal_Sup_Medial_L,Frontal_Sup_Medial_R,Frontal_Med_Orb_L,Frontal_Med_Orb_R,Rectus_L,Rectus_R,Insula_L,Insula_R,Cingulum_Ant_L,Cingulum_Ant_R,Cingulum_Mid_L,Cingulum_Mid_R,Cingulum_Post_L,Cingulum_Post_R,Hippocampus_L,Hippocampus_R,ParaHippocampal_L,ParaHippocampal_R,Amygdala_L,Amygdala_R,Calcarine_L,Calcarine_R,Cuneus_L,Cuneus_R,Lingual_L,Lingual_R,Occipital_Sup_L,Occipital_Sup_R,Occipital_Mid_L,Occipital_Mid_R,Occipital_Inf_L,Occipital_Inf_R,Fusiform_L,Fusiform_R,Postcentral_L,Postcentral_R,Parietal_Sup_L,Parietal_Sup_R,Parietal_Inf_L,Parietal_Inf_R,SupraMarginal_L,SupraMarginal_R,Angular_L,Angular_R,Precuneus_L,Precuneus_R,Paracentral_Lobule_L,Paracentral_Lobule_R,Caudate_L,Caudate_R,Putamen_L,Putamen_R,Pallidum_L,Pallidum_R,Thalamus_L,Thalamus_R,Heschl_L,Heschl_R,Temporal_Sup_L,Temporal_Sup_R,Temporal_Pole_Sup_L,Temporal_Pole_Sup_R,Temporal_Mid_L,Temporal_Mid_R,Temporal_Pole_Mid_L,Temporal_Pole_Mid_R,Temporal_Inf_L,Temporal_Inf_R,Cerebelum_Crus1_L,Cerebelum_Crus1_R,Cerebelum_Crus2_L,Cerebelum_Crus2_R,Cerebelum_3_L,Cerebelum_3_R,Cerebelum_4_5_L,Cerebelum_4_5_R,Cerebelum_6_L,Cerebelum_6_R,Cerebelum_7b_L,Cerebelum_7b_R,Cerebelum_8_L,Cerebelum_8_R,Cerebelum_9_L,Cerebelum_9_R,Cerebelum_10_L,Cerebelum_10_R,Vermis_1_2,Vermis_3,Vermis_4_5,Vermis_6,Vermis_7,Vermis_8,Vermis_9,Vermis_10,memory,age
-2.7460341596072976e-06,-1.6845049738743857e-05,1.7732760499792015e-05,4.450755589643165e-06,-1.1392865595849496e-05,1.519348675612546e-05,-5.9947979234255984e-06,7.345836499826621e-06,2.3694455677565516e-05,-8.592346590306471e-06,1.1133893643004528e-05,-1.133589870197061e-05,2.387695098650019e-07,-6.499585485741485e-06,-2.0913030948661007e-05,-2.65621803012973e-06,-1.6262941454921205e-05,-1.1077302872972108e-05,3.6759408243983203e-06,4.640852134941529e-06,8.369018152450979e-06,-1.8216236368499426e-05,-7.504980360996344e-06,-1.1663029141610114e-06,1.0800142226052418e-05,1.2480630641033595e-05,-3.4522580431784215e-06,1.708574294529676e-05,-1.8999646121730563e-05,-1.6868712162969342e-05,-3.314580577476189e-06,-6.617074557593333e-06,5.243182723802206e-06,1.4575593896659512e-05,-5.255957256401269e-05,-5.3992530886694334e-05,5.984033096301451e-06,7.547829684572524e-05,-2.640451512156282e-05,-4.868828049459134e-05,3.0217005758417234e-05,5.0457289862750306e-05,1.058526897575356e-05,-1.3122151195901286e-05,2.982812297188431e-05,6.172086075736005e-06,2.4189181941616554e-06,1.745331273241143e-05,-2.563457967425095e-05,-2.9860207868127485e-06,2.6282650819379096e-06,-8.704623890804285e-06,-1.0603125608045261e-05,3.866913313649769e-06,-2.1112547981224627e-05,8.394727509216562e-06,5.137450123189596e-06,1.1182930797447969e-05,1.4844957339226275e-05,8.518819888671099e-06,-1.647738495624717e-05,1.8537325648110087e-05,-7.516897745860462e-07,-2.3651148012035402e-05,-1.9921978970525103e-05,1.1342223222840796e-05,-8.923570539134082e-06,2.2911999103694164e-05,-6.593331620863845e-06,1.1600607293693085e-05,4.0803090614958146e-05,-1.4898416806459332e-05,-4.154393821956526e-05,-5.914840033851e-05,-2.5854166791356484e-06,-2.65917191223587e-05,7.795891475182657e-06,2.3758585442938694e-05,1.6894628884625847e-05,6.832788963497967e-05,7.132197915151909e-06,2.1914334368401835e-06,3.9371506731656743e-05,2.955535082452553e-05,-9.562225401660904e-06,-3.1012737027305777e-06,-4.6551549607184085e-06,-1.576552485872055e-05,5.525307674980495e-07,2.6681762721392152e-05,2.387158300118327e-05,1.5809695490467498e-05,-3.01933048550661e-05,2.5439408720422438e-05,2.6807884135759152e-05,1.7608250897330806e-05,-1.742757027847545e-05,1.0956664626291904e-05,-2.004549703083622e-05,3.049315823824871e-05,-3.658657412584289e-05,1.2177866291205278e-05,-8.511556619160506e-06,-1.9455190852802508e-05,-1.022014004910734e-05,-3.412913216838894e-05,3.6464806707994302e-06,4.097580539907635e-05,-8.198124600340807e-05,-0.00013758847043963268,-2.6473281309488482e-05,5.4275729070386356e-05,-9.372646550112361e-05,5.6348961254033264e-05,-1.4202787969208104e-05,-3.946522855695741e-06,0,46.0
6.202004035208441e-07,-1.6146750457418885e-05,1.039085512308074e-05,-3.88355548829353e-06,-7.764395407920594e-06,1.252224299758917e-05,2.720928135826057e-06,7.852907162276593e-06,-7.453468011319005e-06,5.006908287212015e-07,2.2021091905683013e-05,1.3887787765743643e-05,-4.096876264011818e-06,6.459958422192281e-06,-1.636187070595782e-05,2.7843560720432976e-05,-2.310050571968207e-05,-1.8888116057575476e-06,6.358586289749722e-06,-6.384970670110286e-06,-6.281181302569281e-06,-2.8563461966918313e-05,-2.6853219176460017e-06,3.851700881700754e-06,1.6318493427922696e-05,1.1706923393707068e-05,-1.0835931346961167e-05,5.312300061706088e-06,-2.0024272906110823e-05,-2.496589174378377e-05,5.928318217409564e-06,-2.7999319825200467e-06,8.41456071496273e-06,-8.619821008071339e-06,-3.792556983837081e-05,-4.9457818414688685e-05,2.0174237981358026e-05,4.6798027774441704e-05,2.1782045219945307e-05,-3.3676371314356878e-06,-2.4113009859356127e-05,1.6240323676172762e-05,1.802373776376554e-05,-1.2264659136926245e-05,-2.3540067372150566e-06,-3.3523846943483296e-06,-2.5346043326139997e-06,-2.451538257290184e-06,2.379105017410408e-05,5.919825191711322e-06,-4.080129994666518e-06,-3.657466715625826e-05,-1.7714172500887145e-07,-1.873700248306806e-05,-2.0696311884466305e-05,1.1452453210204245e-05,1.5356447679640412e-05,-5.274081401029884e-06,1.0983583473600242e-05,1.1960516267342323e-05,-1.0140115680928544e-05,1.4578895679128527e-05,4.308238551809598e-06,-2.9078848177823e-06,-2.877121930975187e-05,9.28296812637136e-06,-5.234652222894725e-06,1.957873489607399e-05,5.38766970137485e-07,-1.1736355192255808e-05,6.156785952493936e-06,4.098754667926567e-06,-3.866440303572612e-05,-3.297146555468592e-05,1.0698273362680584e-05,-3.5363252442730016e-05,2.1080044716466808e-05,2.3160830340152066e-05,-1.8498985923186535e-05,-1.1964443202031543e-05,-3.824374612554548e-06,3.077688709254732e-05,1.566012954381673e-05,1.8704408279480952e-05,-5.270186625165311e-06,-2.0372575811844766e-05,9.655151419810596e-06,-1.1175407825222217e-05,1.0367289261155244e-06,1.8576835988660197e-05,7.846684511123497e-06,1.3708836187361027e-06,-3.7119973446793847e-06,8.606300342117657e-06,7.698248402319565e-06,-4.284932138598437e-06,3.184217818872711e-05,1.0238370497207183e-05,-2.4458196604920473e-05,-1.2914484570610038e-05,-2.928529325488948e-05,2.1521846290258086e-05,4.437766318495686e-08,4.951128882816999e-06,2.1924847095623012e-07,-2.571469250564323e-05,4.9173415648833614e-05,-1.76717761724485e-05,-3.539226050036254e-05,-7.588033304244124e-05,-5.788583621532766e-05,0.00010438143513446943,-6.667937092190824e-05,4.6813447595870396e-05,-9.858801831610223e-05,-4.452224600139347e-06,1,43.0
1.88273786955005e-06,-1.2820465512350605e-05,7.126749028346933e-06,-4.388254376603941e-06,-6.055841427766949e-06,1.2899209740453503e-05,4.21331260016863e-06,9.962509198319467e-06,-6.362942079183048e-06,-8.221119401218211e-06,1.022927097197873e-05,3.872789326844564e-06,-1.870137687206568e-07,7.160106408982874e-06,-1.5662445195676348e-05,1.0130321522408276e-05,-1.817057009166752e-05,2.6768152598296657e-06,6.995920487785386e-06,-2.199194265331217e-06,-1.064354161093668e-06,-3.64958151242335e-05,1.6122027852185157e-06,5.37763359845562e-06,9.227220638842042e-06,1.3491120084965467e-05,1.2881916967180065e-06,-1.5132532692395195e-06,-3.349887107547739e-06,-2.3684027722794748e-05,-1.1885942761994162e-05,7.747209115258015e-06,1.5334527939397747e-05,-4.664261798065832e-06,-2.2527539007625076e-05,-1.7769367538196152e-05,1.0207986145484054e-05,1.7039277035040047e-05,3.589200695858121e-05,-1.7047911829972274e-05,-4.824285632361069e-06,5.638143606013766e-06,1.619568177736574e-05,-1.5887213814744446e-05,1.7207207073830837e-06,1.360934350686139e-05,-1.0574987982081547e-05,-1.732792929323114e-05,1.2078422695191093e-05,3.1648831620589606e-07,-3.856654963652821e-06,-3.491950982913201e-05,2.481461312527117e-06,-5.506618240155271e-06,-9.718582966225897e-06,7.741494116826278e-06,8.470072831230201e-06,-1.8783200136891394e-06,1.6705989172454098e-05,5.225593469663705e-06,-7.874625255107915e-06,6.25828407873775e-06,8.29000136454861e-06,-2.4836050862127965e-06,-2.051119313595642e-05,9.148214633864392e-06,1.446556219065153e-07,1.2158815528194539e-05,7.616765787805329e-06,-1.4269446982228145e-06,1.5111852131112119e-05,1.5221391995316917e-05,-2.6349595576899296e-05,-3.372632312094632e-05,-2.5158299217483993e-05,2.689992849025234e-05,4.219321460692366e-05,3.096784964846714e-07,-4.250353800979246e-06,-2.8366190293773515e-06,3.317401562710255e-06,1.7151836068936694e-05,9.754910462379014e-06,1.1729462602156504e-05,-5.363381912809264e-06,-9.88122761860859e-06,-1.748936858051103e-06,-8.719852512844615e-06,4.06333211290966e-07,-2.970689935736739e-07,6.527190030420922e-06,6.436653059057032e-06,-1.2060461915553543e-05,1.498914842393276e-05,-2.2956054446994678e-05,1.356078712227722e-05,1.5099661678708826e-05,1.1579186247455063e-07,7.178245380297844e-06,-1.5238228127767279e-05,-3.6713348343101135e-05,4.824358434550774e-06,5.491210843624785e-06,2.007061769930047e-06,-9.71709198992204e-06,-2.706531882164549e-05,2.4621663427415404e-05,6.033276424917316e-05,-4.7475261911085256e-05,-0.00010600925172916356,-4.9507282197703884e-05,4.255091826120674e-05,-2.2559024194458525e-05,2.1558919351511487e-05,-5.3911162496977557e-05,3.122960843830593e-05,0,67.0
1.2978353167411929e-06,-4.887713636834692e-06,1.0427153748163854e-05,-4.336634024100364e-06,-6.349572847596163e-06,2.618012691588953e-06,2.0279484557742713e-06,7.668035836192195e-06,-5.234294183225243e-06,-5.014535774330637e-07,3.2577577847788075e-06,2.212849776352018e-06,3.179391847338536e-06,2.438926832441286e-06,-1.0099252843885641e-05,1.1426586079445273e-05,-6.460570993191026e-06,1.4398807233290417e-05,6.763110485075548e-06,-4.515813392318e-06,8.771456485240879e-07,-3.506221522079845e-05,2.1725266821063212e-06,3.941420116065534e-06,2.019716396526869e-06,4.948258287349086e-06,-8.057616788161916e-08,3.7606026506539845e-06,2.0714528430998386e-06,-1.4615759318342582e-05,-5.520216413584348e-06,1.4312501324019537e-05,1.019618704841848e-05,-1.9707402553686635e-06,-1.994197547713556e-05,-2.69894516324661e-06,-3.5889555800371445e-07,1.67555829256349e-05,2.0100732847516745e-05,-3.4599548077790217e-06,-2.004571574330667e-05,4.784686143780037e-06,8.870046366558755e-06,-1.0804809019485549e-05,1.1881726741416245e-07,1.724862876317268e-05,-1.2536145519708921e-05,-1.0478156020502553e-05,1.7543399618321555e-05,2.204063363693187e-07,-6.164190716946746e-06,-2.3244304041230357e-05,-8.516768349680785e-06,5.592094003866847e-06,-1.0467118030593146e-05,4.929822699691782e-06,2.450298119608118e-06,-1.690497513480916e-06,1.2649620091801871e-05,3.006230529217986e-06,-6.648659608070726e-06,7.969865982862972e-06,-3.610405766316037e-06,-3.7711310724375224e-06,-1.5317053162741634e-05,5.905675106566211e-06,-3.6844579940509515e-07,7.763028560670183e-06,1.7363181422152623e-05,-8.592787997123736e-06,-4.878064470322656e-07,4.04864921206755e-06,-1.642552847337206e-05,-1.045215301914279e-05,-1.4949828962836226e-05,1.2099633117436177e-05,4.285357980749712e-05,-4.045945641401746e-06,-1.0537430059987675e-05,-5.47319947807202e-06,1.353140286679726e-06,7.601126983539907e-06,1.462032466595712e-05,2.933913719385151e-05,-5.597713268858507e-06,-1.3187100074913389e-05,-1.4510804558770576e-06,-5.393815543980219e-06,-1.0414308719157849e-06,-6.85553464840376e-06,5.8562181535455765e-06,1.2079959572102328e-05,-8.922109976272921e-06,5.377276071455467e-06,-7.964744931275665e-06,3.338325842234096e-05,1.7750408205465457e-05,4.103418058236735e-07,4.569079940328782e-06,-7.794739140476877e-06,-3.130004203217444e-05,3.0343096387986714e-05,9.506757836464979e-06,-1.0219522083639516e-05,-1.3744559554614705e-05,-7.135596025693705e-06,-2.301244409083073e-05,2.600662890410222e-05,5.922969462778619e-06,-5.4255519781856684e-05,-4.384600966892057e-05,3.587063259933733e-05,-3.544009930712892e-05,2.5861665167872776e-05,-4.5331060864991083e-05,3.864342253296152e-05,0,60.0
1.918862996602113e-06,-2.8796954707639846e-07,6.250735609953686e-06,4.9070446397643355e-08,-7.659060977795788e-06,9.799425407251312e-07,1.7781804230794153e-06,5.848859840597396e-06,-6.411121649486222e-06,-4.260192445585357e-06,4.900443968185225e-06,1.4124681402379723e-06,3.305844608703906e-06,-2.6118102387582836e-06,-1.318428674017141e-05,1.813309196521186e-05,-2.998913038001815e-06,9.770475434704e-06,5.830505300846086e-06,-6.927937602251824e-06,-1.2183242925254475e-05,-1.7910581402198994e-05,2.233108905236202e-06,6.03842146712748e-06,-1.734537574956621e-06,-3.589907954631366e-08,-9.485896211104861e-07,-3.7892457491407793e-06,7.716469376437239e-06,-7.348141219068109e-06,-4.039834509111448e-06,8.825683497326934e-06,1.1065619836959977e-05,1.5233165185792364e-06,-2.3318314617301076e-05,5.066481508952067e-06,-4.4015540943626945e-06,2.2187487189477653e-05,2.08419853474938e-05,1.363581226356509e-06,-7.750781155010914e-06,-8.751568341670413e-06,1.5303164411258467e-06,-1.4387383420744869e-05,8.695036980054954e-07,1.0661632081325126e-05,-1.527043686904471e-05,-1.0413297474478752e-05,1.2692913707054872e-05,1.8100736118750328e-06,-4.233543497118654e-06,-2.0071174939995556e-05,-1.1897055978191076e-05,2.254174213446998e-06,-1.2539344642104778e-05,8.864045238612376e-06,1.9992357312062068e-06,-3.18022679036196e-06,7.67402046868862e-06,2.7966398424094845e-06,-5.591894394117174e-06,6.692834108906986e-06,-5.104246778209689e-07,-2.93830711165809e-06,-1.1071257807917516e-05,9.688816046246262e-06,-1.1603721146237904e-06,4.962042214940696e-06,1.736228814623741e-05,-4.745221704889062e-06,-3.1193342267158777e-06,1.3738442546738451e-05,-1.0884746318852392e-05,-5.609385288630928e-06,-3.195741363465192e-05,4.645748091411753e-06,6.206449027364126e-05,-1.981730848248935e-05,1.1313229166737177e-05,-1.8068859530035383e-05,-1.5346503669751694e-06,3.959369789478471e-06,1.4630940984061997e-05,1.9312208824203156e-05,-4.698678392845869e-06,-7.395657844386069e-06,1.2034936009095686e-05,-3.191452273999249e-06,-1.6039383674473964e-06,7.15853601401681e-07,3.605482762235056e-06,9.428414728509009e-06,-5.1647717055891125e-06,5.293736764782245e-06,-8.117808755315443e-06,2.1156128820811222e-05,3.0440086651541065e-05,1.283331629229102e-06,8.64382295647856e-06,-5.5565538495803566e-06,-2.952081392982786e-05,1.9866785390002748e-05,8.544085314926432e-06,-7.150102210835362e-06,-2.9853757769202e-06,-8.839207421521383e-06,8.9995599013392e-06,6.0977972769559744e-05,1.428749528466401e-05,-1.629188969856914e-05,-2.9520757701182503e-05,5.296017865976906e-06,-6.244659136508927e-05,3.50012967965683e-05,-6.60459638712406e-05,2.8413779831079534e-05,0,62.0
-5.167058776950392e-07,-7.165802269047708e-07,6.822880043099619e-06,1.1538924001900414e-06,-7.110988243422218e-06,2.7021722420676598e-06,3.5461323453852486e-07,5.174144089136938e-06,-3.393132925945729e-06,-7.231899906560889e-06,3.2462289368865634e-06,1.4080215020901402e-06,2.452339348838422e-06,4.4363628101021954e-07,-1.390505059615412e-05,1.2763994810877536e-05,-2.1205073959483827e-06,1.7838064283912416e-05,4.642017515920045e-06,-7.778696658838642e-06,-2.1234335932257903e-06,-1.3953843776520364e-05,2.0803178633286906e-06,2.6437617470227782e-06,2.6960188812492787e-06,-5.274157170524094e-06,-2.412464927316811e-06,-8.624925463192338e-06,6.90419101311122e-06,1.4672159337948995e-06,1.5902402206863858e-06,1.2022510041061014e-05,9.012978827489261e-06,-5.213316987511228e-07,-2.1604904682008444e-05,-1.6353772834074206e-06,-6.710571707215444e-06,2.1366811949831305e-05,1.2846282244492181e-05,-3.1967317699969156e-06,-1.41345906967334e-06,-8.07584561495896e-06,1.972297128269334e-06,-9.97081371470341e-06,1.2390399565031657e-06,6.663462231705404e-06,-1.4527390369122906e-05,-6.661001464160693e-06,1.0364310344822775e-05,-5.240904731576538e-06,-3.776690744145882e-06,-1.6197368234394255e-05,-1.3256742201504149e-05,4.062456569785275e-06,-8.547429875764696e-06,1.0314609145413401e-05,3.4318135064417306e-06,-2.587326484705792e-07,5.41962373083175e-06,1.7974460939810507e-06,-5.671885959692794e-06,9.689160127165528e-06,9.429663067388917e-07,-2.9749215776590165e-06,-9.86622977798773e-06,2.967536954313153e-06,-2.1935609703163326e-06,6.50363590797028e-06,1.5715115819320437e-05,-4.219485985675987e-06,-1.2218880216147368e-05,2.634276736574213e-05,-1.3100777765496533e-05,-1.0291060492374998e-05,-2.6098649874369016e-05,2.3370396215163068e-07,6.0242145074556985e-05,-1.3840857808960523e-05,-2.679606360111235e-06,-1.0392212399148714e-05,-9.696329632954337e-07,9.287191642745097e-06,1.2983395715027441e-05,1.454056505768473e-05,-3.621764264881557e-06,-7.261486289437899e-06,7.382213316810865e-06,-1.0134346351517912e-05,-6.341946120253725e-07,3.1100411134731977e-06,3.720923509862439e-06,9.065319296400914e-06,-3.4535648914250886e-06,4.858016595335768e-06,-1.5945842998095575e-05,8.25987255781612e-06,2.79530956568665e-05,1.5848272971970594e-05,1.4309928306759763e-05,-3.1684374606083013e-06,-3.276005649973256e-05,1.213530643521918e-05,7.251389618602957e-06,-3.7694967799666776e-06,-4.166783339718398e-06,-1.2726433539334181e-05,1.3875824598478858e-05,5.917570515220957e-05,2.0723474128090482e-05,-1.3517745462463818e-05,-2.0611793393017333e-05,-2.0083647899980045e-06,-5.4156030522120734e-05,2.748113634983042e-05,-3.1806170802563404e-05,1.0313283978476559e-05,0,64.0
-5.819907226084034e-07,-4.584534743594681e-06,8.208499186233934e-06,3.6886415231484803e-06,-5.6624430341024345e-06,5.777197340715116e-07,4.914520862422215e-07,3.1874515838654565e-06,-2.1045595488753793e-06,-1.3741923157987944e-05,-2.2932860515768994e-06,3.3074034720702235e-06,2.977944442067649e-06,1.4888383750385174e-06,-8.180696186055749e-06,1.1383859409675502e-05,-3.120362383914726e-06,1.3880714720103208e-05,4.776502179054684e-06,-6.7268958428337945e-06,-1.4664505568443344e-05,-2.0443113731799726e-06,1.2448263267450797e-06,1.3546297006992865e-09,4.177336072272838e-06,-7.417968539972949e-06,3.193607105905279e-06,-9.776650131781895e-06,7.124289205878809e-06,-7.098129354483775e-07,2.9388239924697894e-06,1.4975620531929317e-05,9.941442237769969e-06,1.8121094335100775e-06,-1.9076306450096193e-05,9.877626404238416e-07,-9.059321866986605e-06,2.0526439154321282e-05,1.743295199779259e-05,-1.3725263122508602e-05,-1.0648149849144552e-06,-4.700893925160341e-06,-1.0132630419298291e-06,-4.888055947925618e-06,-1.8862918179320544e-06,8.962614399331817e-06,-9.691113946352443e-06,-9.07312495972105e-06,1.0983236310236925e-05,-2.1721011988919844e-06,-4.118241223992128e-06,-1.5057011804464881e-05,-1.0783119730625342e-05,5.068986730758819e-06,-1.2158473996897116e-05,5.7607167815646495e-06,1.8445808979272933e-06,1.5049756257190354e-06,3.3815999790107175e-06,3.88219489906134e-06,-3.478117145226844e-06,1.213837923645158e-05,-6.020705799777739e-07,-1.8416025104253542e-06,-8.573778599491464e-06,4.906490906562871e-06,-3.76824182384926e-06,5.61975728438565e-06,1.4795810674319555e-05,-3.6732750888124417e-06,-1.248462489434039e-05,2.810201900084712e-05,-3.635746527691213e-06,-1.0569438206606376e-05,-1.2767990878677671e-05,-3.104650679488901e-07,4.923379824753787e-05,-9.236387597081783e-06,1.3801625201928988e-06,-1.0979226750537518e-05,-1.109636846078156e-06,5.689272106025315e-06,1.4947706037132383e-05,1.2075844623901532e-05,-4.643724173246232e-06,-2.719236252752735e-06,2.365292474612818e-06,-1.3072287281239981e-05,-3.7757080599791983e-06,2.215298413551734e-06,3.359231717572431e-06,1.4089064892386866e-05,-2.5961684132181816e-06,1.329285373772643e-05,1.0484327769852943e-05,4.972791153497012e-06,2.4268045387072852e-05,1.57393361302762e-06,1.7105157445874514e-05,-6.860750124952134e-06,-3.372883036004306e-05,1.983429415734163e-05,4.588833893203374e-06,-4.658010749282887e-06,-6.180801916318265e-07,-1.195238361095228e-05,2.7030578765720188e-05,4.617807068018878e-05,4.638785324794777e-05,5.963145649509391e-06,-1.99265970732412e-05,-7.325949354176988e-06,-4.995323439739484e-05,2.0962068376997925e-05,-3.157601800748996e-05,1.5807716129528724e-05,0,57.0
-1.1082821662383952e-06,-4.312257054288921e-06,7.187994016532191e-06,2.434086138153946e-06,-2.5517232876057674e-06,-1.5069479720612437e-06,9.083040765398807e-07,1.9112296353809328e-06,-4.370729964431035e-06,-1.3171924095773305e-05,-5.552285933284928e-06,4.604455903038522e-06,1.5961753800867638e-06,3.88137556593731e-07,-5.854661997278156e-06,1.1786569948050862e-05,-6.574296787884414e-06,9.049081595023167e-06,2.4907401020762704e-06,-9.66509947563165e-06,-9.405406914375973e-06,1.5624409059059565e-06,2.284790279056976e-06,-6.783634429086377e-07,-1.6293019285080936e-07,-4.995607441014653e-06,6.054015526723039e-06,-1.1829766421313926e-05,8.265711956958616e-06,2.4261102162343657e-06,2.5842762497830605e-06,1.2871527293377579e-05,7.080697863487831e-06,1.258149848006199e-07,-1.0033166775025632e-05,-5.31395154443064e-07,-1.6054106752957807e-06,2.4731282158549893e-05,2.0784154207403455e-05,-7.3211356310220985e-06,2.2459274349909677e-06,-7.565410462717082e-06,1.7927883328457048e-06,-7.029296719522674e-07,-1.5875441222371752e-06,6.116071998714332e-06,-6.295278573950466e-06,-5.9032185685849975e-06,1.7345378232666013e-05,-1.5333077351109874e-06,-1.831786669157549e-06,-1.792557576488095e-05,-6.4210323690376345e-06,3.699168403378487e-06,-8.757532433795132e-06,3.5352866108100013e-06,1.3284640495978674e-06,2.9833719885962965e-06,2.8234752119691803e-06,1.6864328628074882e-06,-4.004547890529197e-06,8.06951509792134e-06,1.6869746361854983e-06,-1.3374171777817913e-06,-1.0559451796181047e-05,7.358350863413031e-06,-3.872936045606462e-06,5.202140589384095e-06,1.4368709659028565e-05,-9.028001212877675e-07,-1.7499456120881136e-05,2.6854251644887556e-05,1.3594214724387362e-06,-7.863080201628944e-06,-2.2537481706536995e-05,4.782943697222509e-06,5.008610737091299e-05,-1.327188550956135e-05,9.394520972926852e-06,-9.038687881598525e-06,-3.410427859258149e-06,5.642184188626559e-06,1.2711374968386542e-05,8.93873804895282e-06,-4.241056380770002e-06,-5.445503660741932e-06,5.117630000228784e-06,-8.317589065292094e-06,-2.7971937830651365e-06,2.3139100869812436e-06,3.5910490277910687e-06,1.3234397735480475e-05,-7.917010749521102e-07,1.2078771786791382e-05,-3.765545302656387e-06,4.477446739056278e-06,1.8838639150107248e-05,9.753933369307432e-06,1.4874658987410576e-05,-5.515641550290028e-06,-3.0925750887724116e-05,1.0054130492628034e-05,5.54660190299704e-06,-2.7155609579570427e-06,-1.2876240127145733e-06,-4.505386339077891e-06,2.648787338728257e-05,2.7962372499680818e-05,2.170859302995839e-05,1.0919836905583217e-05,-1.3680316649333003e-05,3.3882306408697684e-06,-4.704653748484685e-05,2.543485289937429e-05,-2.492950781010478e-05,1.4315069489981826e-05,0,66.0
-1.6454537903113069e-06,-2.4570557411841725e-06,6.066636038781663e-06,1.0666835634118849e-06,-4.941679919123392e-07,-2.5856543137631833e-06,1.2173759945765452e-07,1.83715433442243e-06,-5.263440717876831e-06,-1.0099595408119763e-05,-6.499369237141726e-06,-4.362220801082606e-07,-1.3500982686118893e-06,-1.6428419265050817e-07,-7.879665198705006e-06,1.3177140632348456e-05,-1.1228382727568323e-05,1.2571029806770696e-05,2.612082865401853e-06,-7.838165979695915e-06,-7.846743984061931e-06,-7.986797816754872e-06,1.3584033199785988e-06,-2.7288196315248617e-07,-3.3315828223916885e-06,-8.089513811747181e-06,6.804980039837494e-06,-8.242858804602806e-06,6.935382782282067e-06,3.999234361395576e-06,3.919390144423595e-06,7.3706007952358095e-06,2.914849023473179e-06,1.2264827947146689e-06,-1.794167005992224e-06,2.440650891908454e-07,-3.753772949097844e-06,2.77615647289291e-05,1.7082145136473725e-05,-9.126332462471563e-06,4.9981592190333285e-06,-1.038592722880161e-05,4.147818217057571e-06,-1.1984224055063725e-06,-6.2784796616995475e-06,4.943428672839242e-06,-5.373430931337531e-06,-1.8568835849183674e-06,1.8142632315180708e-05,-3.213252930756255e-06,-2.6983458113876877e-06,-1.4257786224332112e-05,-5.1540250768537084e-06,2.19220952222875e-06,-6.488173787680101e-06,5.309966834972623e-06,3.848910060711168e-06,2.2736166144483905e-06,3.961628430270042e-06,1.25133790000374e-06,-2.248576268675578e-06,1.0380476097269351e-05,-3.0183242311454395e-07,-5.378987396165835e-06,-7.479789131795359e-06,6.53482811692939e-06,-3.0614060480430678e-06,3.5983450107546165e-06,8.88926267756006e-06,-4.9096590171969645e-06,-8.120087800909998e-07,2.4727723577800266e-05,6.521547557111416e-06,-1.0034199804700593e-06,-2.0597081637830935e-05,2.317818991767859e-06,4.6463451312646386e-05,-1.711050445601805e-05,1.7009836951080295e-05,-1.1451875285810107e-05,-2.9197624383010185e-06,3.6605794942766347e-06,1.7969925043084145e-05,4.180801465532791e-06,-3.2751208813225417e-06,-9.375828155479061e-07,6.441710800083495e-06,-1.3638844974186624e-05,-3.578632922525732e-06,7.589346235435374e-06,3.18255279798978e-06,7.682434047021957e-06,1.1109981127918078e-06,1.4125489217468019e-05,-1.884837184695278e-05,9.305988961400124e-06,1.5729489806988732e-05,-2.586911921252812e-06,1.1054994775972121e-05,-3.4585567426890077e-06,-3.2460989149262794e-05,7.914881584305362e-06,6.386162204481894e-06,-2.002912738613097e-06,-1.6158469243511515e-06,1.8213162106958087e-06,1.3209267790775217e-05,2.3846607433260404e-05,-2.1284162564904973e-05,1.1744987880242207e-05,-1.0286816823210095e-05,2.3522093266002888e-05,-5.052666099535466e-05,2.4519535162064708e-05,-2.1083973176937356e-05,1.346917670562525e-05,0,49.0
